  -0.03349    0.00779   -0.09791
   0.00524   -0.03343   -0.00751
  -0.03756    0.00952   -0.12069
  -0.02151    0.00682   -0.05198
  -0.02737    0.03542   -0.04537
  -0.04341    0.04146   -0.14352
  -0.00785   -0.00207   -0.03913
  -0.02647    0.03142   -0.08079
  -0.00586    0.01306   -0.00611
  -0.02138    0.03352   -0.06768
  -0.02149    0.05591   -0.06684
   0.00925    0.11303    0.02949
   0.03653   -0.00792    0.12530
   0.01996    0.10209    0.03867
  -0.01873    0.05910   -0.07986
  -0.02715    0.03009   -0.10490
  -0.00138    0.07657   -0.04088
  -0.03058    0.02348   -0.10537
  -0.01363    0.00368   -0.04079
  -0.02862    0.04940   -0.10428
  -0.00451    0.04104   -0.03703
   0.01308    0.03513    0.00083
  -0.02922    0.06085   -0.13091
  -0.00622    0.00910   -0.00716
  -0.00281    0.07537   -0.06315
  -0.01635    0.03053   -0.05821
  -0.02532    0.00690   -0.05236
   0.00911    0.09958   -0.07518
  -0.00954    0.01368   -0.02636
  -0.00879    0.08821   -0.08480
   0.01865    0.05832   -0.04152
   0.00239    0.01316   -0.01375
   0.00348    0.09239   -0.07666
   0.00087    0.02809   -0.02886
   0.02906    0.08594   -0.04841
  -0.00423    0.07065   -0.06015
  -0.00648    0.05475   -0.04007
   0.02834    0.05950   -0.03177
   0.00778    0.00808    0.00547
   0.02284    0.11932   -0.07039
   0.03569    0.06536   -0.02427
   0.02016    0.02561   -0.00771
   0.02913    0.08467   -0.04421
   0.02040    0.00595    0.00725
   0.01240    0.08370   -0.04588
   0.05665    0.08581   -0.03370
   0.02930    0.06734   -0.02339
   0.11141    0.08703   -0.01287
   0.03526   -0.01163    0.01967
  -0.03237   -0.08737    0.03576
  -0.05241   -0.06149    0.01565
  -0.02195   -0.02291    0.00496
  -0.07725   -0.08993    0.02492
  -0.04998    0.00344   -0.00825
  -0.07690   -0.05976    0.00915
  -0.05922   -0.05763    0.01569
   0.00052   -0.09353    0.02598
  -0.06890   -0.07068    0.01538
  -0.03949   -0.01064   -0.00107
  -0.08378   -0.07673    0.01237
  -0.02577   -0.04250    0.00963
  -0.05450   -0.02249   -0.00020
  -0.04467   -0.06983    0.01460
   0.01158   -0.03530    0.00107
   0.12854    0.03992   -0.00372
   0.00810    0.05696   -0.00676
   0.08842    0.05017    0.00009
   0.02798    0.03716   -0.00018
   0.02147    0.00300    0.00117
   0.11185    0.04370    0.00098
   0.05700    0.02137    0.00026
   0.06319   -0.00211   -0.00272
   0.00708   -0.12600   -0.00409
   0.03839   -0.02623   -0.00444
   0.12530    0.04862    0.00572
   0.07988    0.00700   -0.00130
   0.02055    0.04121    0.00717
   0.10161    0.01826    0.00475
   0.00084    0.02312    0.00249
   0.11995    0.02607    0.00739
   0.11327   -0.05139   -0.01849
   0.02224    0.02353    0.00887
   0.13322    0.00239    0.00631
   0.02644    0.00447    0.00528
   0.11358   -0.01601   -0.00190
   0.10060   -0.02516    0.00023
   0.02549    0.04270    0.03238
   0.15253   -0.06427   -0.02287
   0.06583   -0.08373   -0.04775
   0.12591   -0.01368    0.01451
   0.07777   -0.00276    0.01208
   0.06415   -0.03979   -0.01755
   0.09407   -0.00223    0.01983
   0.04702   -0.01593    0.00436
   0.09673   -0.02760    0.00344
   0.03204   -0.00912    0.00231
   0.10030   -0.01466    0.03601
   0.03693   -0.02516   -0.00816
   0.01220   -0.01316   -0.01175
   0.09675   -0.04819    0.00214
   0.05236   -0.05366   -0.02075
   0.08266   -0.05437   -0.00213
   0.04261   -0.00273    0.02402
   0.01427   -0.01068   -0.00619
   0.10767   -0.12362   -0.05376
   0.07200   -0.09428   -0.04835
   0.07006   -0.04604    0.00995
   0.03048   -0.04704   -0.02086
   0.00409   -0.05292   -0.07011
   0.07051   -0.07894   -0.01845
   0.05315   -0.06792   -0.02312
   0.05012   -0.05247    0.00588
   0.07883   -0.09188   -0.01564
   0.05274   -0.02695    0.06338
   0.03880   -0.09296   -0.05799
   0.01939   -0.03540   -0.01236
   0.02812   -0.02396    0.02892
   0.04043   -0.10938   -0.06765
   0.00952   -0.03508   -0.02733
   0.04247   -0.13248   -0.06770
   0.01933   -0.04609   -0.01166
  -0.00011   -0.02201   -0.02519
   0.02841   -0.07711   -0.02686
   0.01851   -0.02346    0.02647
   0.02069   -0.15594   -0.11882
   0.00772   -0.02800   -0.00649
  -0.00009   -0.03965   -0.04206
   0.01510   -0.10240   -0.04385
  -0.00685   -0.02409   -0.03467
   0.01184   -0.15980   -0.07700
  -0.01359   -0.02355   -0.05371
  -0.00137   -0.07616   -0.04088
   0.01201   -0.05934    0.00714
  -0.00354   -0.05317   -0.02341
  -0.02317   -0.09816   -0.09822
  -0.01720   -0.04332   -0.06414
  -0.01680   -0.07180   -0.05548
  -0.02039   -0.00740   -0.05496
  -0.04471   -0.07002   -0.13989
  -0.01257   -0.05823   -0.03179
  -0.04368   -0.05629   -0.10738
  -0.03190   -0.05425   -0.07380
  -0.02421   -0.02897   -0.04580
  -0.03084   -0.04730   -0.05568
  -0.04427   -0.02902   -0.09117
  -0.03728   -0.06863   -0.04042
  -0.02960   -0.02969   -0.05042
  -0.03126   -0.02186   -0.05413
  -0.03502   -0.01246   -0.07611
  -0.05169   -0.03897   -0.07178
  -0.03120   -0.02509   -0.03666
  -0.03450   -0.01863   -0.04284
  -0.02299   -0.00234   -0.03950
  -0.01157    0.01229   -0.04077
  -0.13743    0.01889   -0.21138
  -0.03376    0.01901   -0.06024
  -0.01462   -0.01013   -0.00851
  -0.03384    0.02969   -0.06933
   0.00840    0.01240   -0.00687
   0.15172    0.01776    0.16030
   0.07103   -0.02256    0.09402
   0.05227   -0.03382    0.08506
   0.05596   -0.00171    0.04662
   0.02240   -0.01419    0.03329
   0.11201   -0.06295    0.13836
   0.01338   -0.00607    0.01180
   0.06512   -0.03741    0.06905
   0.06634   -0.04351    0.07417
   0.06834   -0.05190    0.07481
   0.08024   -0.02438    0.05592
   0.06647   -0.01998    0.04465
   0.06001   -0.01696    0.03762
   0.04235   -0.02845    0.03872
   0.05261   -0.00526    0.03146
   0.04463   -0.07625    0.05540
   0.06138   -0.00004    0.02384
  -0.00005   -0.03870    0.02238
   0.06463   -0.08059    0.05465
   0.03454   -0.06590    0.03753
   0.03880   -0.07861    0.04398
   0.02292   -0.04187    0.01966
   0.00120   -0.05943    0.02256
   0.05509   -0.05551    0.03266
   0.00640   -0.01392    0.00767
   0.06573   -0.20101    0.06610
   0.00874   -0.01908    0.01064
  -0.00503   -0.07230    0.01986
   0.03805   -0.04586    0.01555
   0.00710   -0.04549    0.00956
   0.05462   -0.07390    0.02162
   0.02737   -0.07226    0.01152
   0.00484   -0.09100    0.01422
  -0.00873   -0.01435   -0.00078
  -0.02050   -0.03814    0.00389
  -0.01345   -0.14020    0.00601
   0.03301   -0.04276    0.00470
  -0.01823   -0.09452   -0.00028
  -0.02583   -0.07610   -0.00072
  -0.02474   -0.03885   -0.00097
   0.00727   -0.04731   -0.00569
   0.03543   -0.12999   -0.01300
  -0.01148   -0.12896   -0.01816
   0.00169   -0.07802   -0.00921
  -0.01934   -0.04386   -0.00319
  -0.02490   -0.13545   -0.02727
   0.02962   -0.03306   -0.00704
  -0.01542   -0.04809   -0.01011
  -0.01168   -0.07268   -0.01992
  -0.03354   -0.09434   -0.02440
   0.00721   -0.14271   -0.04361
  -0.03435   -0.00792   -0.00333
  -0.06346   -0.06614   -0.02881
  -0.03877   -0.09966   -0.04157
  -0.01014   -0.03674   -0.01747
  -0.03975   -0.14948   -0.07233
   0.00134   -0.03916   -0.01813
  -0.01016   -0.02919   -0.02002
  -0.01232   -0.08536   -0.04659
  -0.05404   -0.05321   -0.03407
  -0.03874   -0.05052   -0.04069
  -0.00879   -0.00539   -0.00475
  -0.07545   -0.04225   -0.04010
  -0.02482   -0.02327   -0.02282
  -0.02808   -0.01781   -0.01954
  -0.06933   -0.04620   -0.05151
  -0.03762    0.02929    0.01690
  -0.04810   -0.02345   -0.03347
  -0.05485   -0.05419   -0.06316
  -0.03705   -0.01227   -0.02706
  -0.05929    0.02305   -0.00722
   0.01720    0.08182    0.07982
   0.07505    0.02690    0.06555
   0.00428    0.04329    0.04344
   0.03545   -0.00127    0.01624
   0.13016    0.00808    0.10035
  -0.01048    0.04589    0.03867
   0.09775    0.00778    0.08269
   0.04784    0.03767    0.08466
   0.05812   -0.01520    0.03470
   0.06678    0.02385    0.09054
   0.03270    0.00130    0.04316
   0.09329    0.00821    0.12561
   0.05110    0.01587    0.07049
   0.04332   -0.03942   -0.00509
   0.06952    0.01359    0.11031
   0.00767    0.01430    0.04227
   0.06454   -0.01867    0.06383
   0.05668   -0.01655    0.06784
   0.04185   -0.05526   -0.01032
   0.06347   -0.03363    0.07779
   0.02441   -0.00611    0.02171
   0.09027   -0.04863    0.12599
   0.05432   -0.04247    0.06196
   0.02814   -0.05573   -0.00858
   0.07539   -0.06138    0.09740
   0.01255   -0.02807   -0.02490
   0.05435   -0.07209    0.05972
   0.04793   -0.05595    0.06086
   0.04620   -0.06660    0.05537
   0.04053   -0.07321    0.05020
   0.01416    0.00897    0.04842
   0.04779   -0.08665    0.07535
   0.02263   -0.03139    0.03792
   0.02486   -0.05322    0.03716
   0.03038   -0.10104    0.02854
   0.01833   -0.01564    0.04059
   0.01073   -0.10169    0.00208
   0.03842   -0.06893    0.10531
   0.00167   -0.08572   -0.00858
   0.00744   -0.10796    0.01255
   0.00652   -0.03106    0.00741
   0.00003   -0.10992    0.00607
   0.02307   -0.09262    0.09012
  -0.02071   -0.07287   -0.04177
  -0.00651   -0.10639    0.01095
   0.00428   -0.04652    0.01934
  -0.02834   -0.08275   -0.02679
   0.01856   -0.08073    0.06864
  -0.02248   -0.06408   -0.03156
  -0.02393   -0.09669    0.00604
   0.02018   -0.01628    0.06660
  -0.01194   -0.13194    0.06642
  -0.00639   -0.04148    0.02737
  -0.03712   -0.04386   -0.03881
  -0.03464   -0.09392    0.00002
  -0.01539   -0.00251   -0.03218
   0.01821    0.09825   -0.06404
   0.01873    0.07994   -0.02954
   0.03272    0.06452    0.00885
   0.08250    0.11795    0.02929
   0.01037   -0.00936    0.03258
  -0.04259   -0.12077    0.05143
  -0.01881   -0.01466   -0.02263
  -0.03927   -0.04678   -0.00926
  -0.06995   -0.08533   -0.01835
   0.00555   -0.04854    0.04862
  -0.07354   -0.09768    0.00278
  -0.06211   -0.09161    0.00678
  -0.07239   -0.02472   -0.05297
  -0.09150   -0.03518   -0.05604
  -0.01794    0.02576   -0.04022
  -0.09389   -0.07007   -0.02009
  -0.02489   -0.03473    0.01060
  -0.07659    0.02276   -0.07780
  -0.09221   -0.06678   -0.01903
   0.00941   -0.04585    0.04049
   0.14157   -0.00023    0.08538
   0.05321    0.09483   -0.02623
   0.09297    0.00703    0.04327
   0.07342    0.05604    0.00193
  -0.00935    0.02706   -0.02187
  -0.08433   -0.03667   -0.01451
  -0.02939   -0.03133    0.00362
  -0.07811    0.00857   -0.03925
  -0.08482   -0.01665   -0.02086
  -0.01774    0.01379   -0.01733
  -0.06885   -0.06141    0.01888
  -0.06520   -0.06003    0.00277
  -0.10095   -0.00666   -0.02389
  -0.10070    0.04035   -0.04339
  -0.01757    0.01524   -0.00980
  -0.09717   -0.04983    0.00316
  -0.08671   -0.01984   -0.00838
  -0.07352    0.00682   -0.01258
  -0.14646    0.05228   -0.03968
  -0.04385    0.01824   -0.01220
  -0.10263   -0.00560   -0.01277
  -0.09549   -0.04713   -0.00279
  -0.08194    0.02667   -0.01105
  -0.13887    0.04789   -0.02387
  -0.08085   -0.01818   -0.00512
  -0.14446    0.06119   -0.00930
  -0.00531   -0.00333    0.00349
  -0.05767    0.04394   -0.00755
  -0.10024    0.02651   -0.00389
  -0.03488   -0.02203    0.00165
  -0.11167    0.09157   -0.00576
  -0.05956    0.00477   -0.00328
  -0.06707    0.13116   -0.00006
  -0.12755    0.03406    0.00277
  -0.00573   -0.00887   -0.00048
  -0.10586    0.06711    0.01294
  -0.01727    0.04032    0.00678
  -0.04606    0.08995    0.01440
  -0.10515    0.07723    0.01345
   0.01111    0.03001    0.00461
  -0.14237    0.08586    0.02758
  -0.07297    0.04999    0.00775
  -0.09396    0.15343    0.05340
  -0.04146    0.10352    0.03714
  -0.01631    0.01618    0.00510
  -0.10536    0.06158    0.02429
  -0.03973    0.00396    0.00067
  -0.01076    0.11222    0.05181
  -0.05061    0.10298    0.04215
   0.00496    0.03634    0.01759
  -0.05140    0.10525    0.05426
  -0.08895    0.00005   -0.01826
  -0.04211    0.05561    0.03145
  -0.02509    0.06179    0.03801
  -0.01351    0.02662    0.01761
  -0.03877    0.13771    0.09197
  -0.04494    0.00439   -0.01082
  -0.01160    0.06979    0.05293
  -0.06917    0.08052    0.04251
  -0.01874    0.01074    0.00236
  -0.03065    0.08370    0.06677
  -0.04487    0.00947   -0.01446
  -0.05454    0.08579    0.05779
   0.00030    0.06834    0.06761
  -0.00115    0.00740    0.00773
  -0.05166    0.08456    0.05589
   0.02474    0.02191    0.04406
   0.01888    0.04662    0.06561
  -0.00126    0.08591    0.09236
  -0.00987    0.03454    0.03229
  -0.03049    0.08077    0.07015
  -0.00148    0.07903    0.08684
   0.00522    0.08539    0.12447
   0.05246    0.06016    0.13068
   0.02328    0.02334    0.05522
  -0.01872    0.06407    0.06467
  -0.00605    0.03522    0.03490
   0.05862    0.02800    0.11957
   0.00091    0.07096    0.08509
   0.01415    0.04105    0.08340
   0.02259    0.05327    0.10368
  -0.03015    0.03405    0.00268
  -0.00629    0.05671    0.07242
   0.02031    0.01580    0.05626
   0.00843    0.00973    0.03171
   0.03058    0.03244    0.10970
   0.00377    0.00091    0.00011
   0.02988   -0.00100    0.06657
  -0.03819    0.09783    0.02976
  -0.01262    0.01886   -0.00888
  -0.05275    0.00621   -0.13183
   0.00773   -0.02963   -0.00831
  -0.00593   -0.03742   -0.05870
  -0.01740   -0.01462   -0.06714
  -0.00245   -0.00869   -0.00330
  -0.03824   -0.03843   -0.14571
  -0.00872    0.01286   -0.02264
  -0.03907    0.03075   -0.09481
  -0.03129   -0.03819   -0.10756
  -0.00072   -0.03319   -0.02570
  -0.02173   -0.02088   -0.09910
  -0.01565    0.01556   -0.03198
  -0.01780   -0.01620   -0.08201
  -0.03652    0.05301   -0.10515
  -0.03627    0.06594   -0.09195
  -0.04215    0.00117   -0.13206
  -0.02148    0.03026   -0.06818
  -0.02357    0.03879   -0.07557
  -0.03308    0.02056   -0.09617
  -0.01445    0.03720   -0.05098
  -0.03487    0.04784   -0.12074
  -0.01272    0.01504   -0.03651
  -0.03752    0.00846   -0.12603
  -0.02675    0.06890   -0.10676
  -0.00510    0.08478   -0.05205
  -0.03218    0.05081   -0.11040
  -0.00574    0.02234   -0.02941
  -0.02950    0.04533   -0.11135
  -0.04098   -0.03290   -0.06543
  -0.02328    0.00348   -0.07617
  -0.00594    0.10924   -0.10162
  -0.02021    0.00736   -0.03744
  -0.02839    0.03365   -0.08772
   0.00381    0.06464   -0.05365
   0.00064    0.03343   -0.02341
  -0.00579    0.07655   -0.07844
  -0.00655    0.02820   -0.03189
   0.01327    0.12064   -0.07704
  -0.03456    0.04807   -0.07730
  -0.03103   -0.00937   -0.04420
  -0.00480    0.08980   -0.08146
  -0.00351    0.02583   -0.03103
   0.00225    0.07243   -0.06740
  -0.00761    0.05822   -0.05380
   0.02885    0.07968   -0.03461
   0.00084    0.11514   -0.09516
   0.01322    0.04064   -0.01548
   0.02331    0.06042   -0.02452
  -0.00812    0.06047   -0.05613
  -0.00253    0.03298   -0.02977
   0.05054    0.14193   -0.06815
   0.02102    0.02814   -0.00938
  -0.00468    0.05199   -0.03835
   0.04245    0.11452   -0.05112
   0.05595    0.05814   -0.00974
   0.02947    0.12835   -0.06493
   0.00387    0.01134   -0.00745
   0.05260    0.10014   -0.04087
   0.01649    0.09603   -0.04452
   0.00763    0.06484   -0.02883
   0.09913    0.17285   -0.06060
  -0.00372    0.00764   -0.00214
   0.04602    0.09195   -0.03008
   0.05439    0.07087   -0.01990
   0.05416    0.08282   -0.02338
   0.04060    0.11769   -0.03979
   0.04874    0.04923   -0.01074
   0.08011    0.09713   -0.02471
   0.01782    0.03396   -0.00730
   0.03771    0.06778   -0.01787
   0.06483    0.06323   -0.01243
   0.02088    0.03055   -0.00648
   0.05039    0.07436   -0.01431
   0.03803    0.03937   -0.00690
   0.10532    0.04283    0.00375
   0.04413    0.05310   -0.00558
   0.07758    0.06326   -0.00489
   0.04418    0.07819   -0.00852
   0.01887    0.04632   -0.00611
   0.02841    0.02083   -0.00288
   0.11701    0.07783   -0.00511
   0.01594    0.03988   -0.00475
   0.03068    0.06038   -0.00195
   0.06160    0.04576   -0.00050
   0.05119   -0.01640    0.00132
   0.13089    0.08368   -0.00008
   0.01757    0.00774    0.00125
   0.09609    0.04670    0.00283
   0.06722    0.04386    0.00513
   0.00973    0.01356    0.00461
   0.21448    0.08711    0.01032
   0.01096   -0.00682   -0.00422
   0.13343    0.02352    0.00680
   0.07026    0.05969    0.01702
   0.09995    0.03156    0.01211
   0.11432    0.06088    0.01730
   0.03317    0.00329    0.00294
   0.07252    0.00753    0.00390
   0.04492    0.01092    0.00532
   0.09362    0.03068    0.01210
   0.14328    0.00703    0.00671
   0.02052    0.00795    0.00305
   0.07224    0.02082    0.01028
   0.07104    0.00173    0.00773
   0.11142   -0.01048    0.01227
   0.06195   -0.00933   -0.00070
   0.05387   -0.01503    0.00358
   0.08142    0.00339    0.01952
   0.10304    0.01486    0.01973
   0.04639   -0.00969   -0.00072
   0.16861   -0.02236    0.01565
   0.00558   -0.01799   -0.00884
   0.08890   -0.01693    0.00631
   0.06908   -0.00208    0.01997
   0.03686   -0.03004   -0.00771
   0.12283   -0.01902    0.01933
   0.05036   -0.02073    0.00891
   0.12741   -0.04316    0.01247
   0.05652   -0.02211    0.00630
   0.04794   -0.01241    0.01399
   0.14587   -0.04648    0.02427
   0.02900   -0.01745    0.00078
   0.09957   -0.05520    0.00793
   0.03165   -0.02600   -0.00938
   0.04821   -0.05502   -0.02490
   0.10234   -0.04444    0.02795
   0.06542   -0.04738    0.00072
   0.10439   -0.06227    0.01277
   0.04163   -0.04324   -0.01045
   0.06752   -0.07641   -0.02212
   0.11984   -0.09438    0.00087
   0.01669    0.00792    0.02449
   0.06029   -0.05204    0.00658
   0.05791   -0.04416    0.00957
   0.08575   -0.09770   -0.00387
   0.08578   -0.09972   -0.01026
   0.00821   -0.01591   -0.01045
   0.08703   -0.08643    0.02493
   0.05476   -0.06971   -0.00356
   0.03212   -0.03987    0.00213
   0.07360   -0.11442   -0.03373
   0.04224   -0.05375    0.01251
   0.02109   -0.05953   -0.04122
   0.04066   -0.05918    0.00656
   0.02684   -0.05351   -0.00311
   0.03992   -0.10294   -0.05781
   0.01131   -0.03661   -0.00901
   0.02452   -0.08393   -0.05005
   0.02205   -0.06379   -0.02221
   0.02459   -0.06173   -0.00155
   0.03482   -0.11567   -0.04495
   0.00836   -0.03366   -0.01391
   0.01731   -0.09439   -0.04079
   0.00991   -0.05870   -0.02561
  -0.00257   -0.05934   -0.05300
   0.00835   -0.07174   -0.02726
   0.01536   -0.09277   -0.00786
   0.01727   -0.12505   -0.03050
  -0.00160   -0.06182   -0.04065
  -0.01442   -0.08750   -0.08252
  -0.00701   -0.12910   -0.07880
   0.00542   -0.04627    0.00166
  -0.01350   -0.09774   -0.07663
  -0.00493   -0.05551   -0.01916
  -0.02072   -0.08773   -0.06549
  -0.01866   -0.11578   -0.06715
  -0.00131   -0.02182   -0.00472
  -0.02152   -0.10803   -0.04983
  -0.00482   -0.05566   -0.00708
  -0.02096   -0.04917   -0.04790
  -0.04673   -0.14225   -0.08043
  -0.01975   -0.08316   -0.01898
  -0.02935   -0.02715   -0.07660
  -0.01360   -0.03316   -0.02101
  -0.01586   -0.01296   -0.02704
  -0.05234   -0.07567   -0.09785
  -0.00823    0.04356   -0.03083
  -0.04961   -0.04605   -0.07642
  -0.03809   -0.01537   -0.06725
  -0.02967   -0.02846   -0.04488
  -0.05771   -0.04442   -0.08276
  -0.01039   -0.01282   -0.01120
  -0.03505    0.00734   -0.08446
  -0.05909   -0.03132   -0.07269
  -0.06758   -0.00766   -0.10517
  -0.06456   -0.02012   -0.08303
  -0.05461   -0.07397   -0.01638
  -0.08285   -0.06483   -0.06149
  -0.04448   -0.01438   -0.04886
  -0.07412   -0.00466   -0.09417
  -0.08495   -0.00256   -0.10003
  -0.01873   -0.04217    0.00926
  -0.12581   -0.04486   -0.09822
  -0.08266   -0.02479   -0.05104
  -0.09511   -0.01849   -0.06885
  -0.08075    0.01047   -0.08408
  -0.02368   -0.01689   -0.00333
  -0.10057   -0.00849   -0.07026
  -0.04471    0.03024   -0.05411
  -0.05253    0.02342   -0.05218
  -0.10715    0.05327   -0.10386
  -0.04922    0.01648   -0.03277
  -0.06149    0.06816   -0.08297
  -0.06444    0.00396   -0.03449
  -0.03347    0.02641   -0.03439
  -0.08445    0.05005   -0.06507
   0.00412    0.01106   -0.00175
  -0.11505    0.05774   -0.07737
  -0.00730    0.03517   -0.02198
  -0.04251    0.07415   -0.05086
  -0.07035    0.07356   -0.05554
  -0.00212    0.00650   -0.00290
  -0.03582    0.07548   -0.04039
  -0.02995    0.02238   -0.01353
  -0.05254    0.04762   -0.02580
  -0.06874    0.09920   -0.04550
  -0.02339    0.01505   -0.00767
  -0.04254    0.08276   -0.03426
  -0.00351    0.05080   -0.01021
  -0.02309    0.08105   -0.02235
  -0.03226    0.12967   -0.03270
  -0.01976    0.00762   -0.00526
  -0.00479    0.12090   -0.02476
  -0.08634    0.06167   -0.01161
  -0.01904    0.05874   -0.01113
  -0.02360    0.09691   -0.01136
   0.01449    0.01570    0.00036
  -0.03121    0.10391   -0.00846
  -0.03614    0.09713   -0.00358
   0.01236    0.08960   -0.00015
  -0.03349    0.12428    0.00063
   0.00048    0.01895   -0.00049
   0.01232    0.11722    0.00635
  -0.02106    0.06606    0.00809
  -0.01895    0.08115    0.00426
  -0.01269    0.12611    0.01690
  -0.01631    0.00497   -0.00101
  -0.04191    0.13811    0.01936
   0.05756    0.05658    0.01577
   0.03864    0.14880    0.02417
   0.01536    0.08774    0.02547
   0.02904   -0.00124   -0.00176
   0.00575   -0.07718   -0.02116
  -0.01731   -0.03404   -0.01093
   0.00382   -0.07314   -0.02524
  -0.05368   -0.09305   -0.03712
   0.03617   -0.02484   -0.00898
  -0.01845   -0.09887   -0.04383
  -0.07178   -0.02198   -0.01730
  -0.04736   -0.04344   -0.02346
  -0.06683   -0.08490   -0.05249
  -0.01515    0.00354    0.00149
  -0.06804   -0.08070   -0.04669
   0.02625   -0.06904   -0.04013
  -0.03638   -0.01385   -0.01144
  -0.08974   -0.11307   -0.09220
   0.02755   -0.02010   -0.00775
   0.07137    0.07184    0.06417
  -0.00773    0.05625    0.03632
   0.08956    0.03199    0.04145
   0.06372    0.09820    0.09645
  -0.02185    0.03225    0.02137
   0.09059    0.06083    0.07573
  -0.00829    0.04420    0.03626
   0.00838    0.06017    0.05846
   0.05221    0.07024    0.08690
  -0.00220    0.01595    0.01436
   0.07494    0.06246    0.09611
   0.08086    0.01503    0.06555
   0.08659    0.07138    0.11574
   0.05149    0.00889    0.05321
  -0.00921    0.01298    0.00975
   0.06131    0.02246    0.07305
   0.04056    0.00563    0.03434
   0.05161    0.03430    0.07288
   0.13510   -0.06305    0.07551
   0.02494   -0.02106    0.00750
   0.10449   -0.00523    0.10392
   0.05681   -0.03330    0.03500
   0.06754   -0.01936    0.05566
   0.07130   -0.03967    0.03565
   0.00600   -0.00019    0.01588
   0.07143   -0.02692    0.07899
   0.03370   -0.00560    0.04762
   0.04242   -0.04357    0.02251
   0.08719   -0.05381    0.09950
   0.00508   -0.01166    0.00160
   0.07160   -0.04851    0.07316
   0.03756   -0.02946    0.05064
   0.08780   -0.09879    0.03008
   0.06954   -0.05486    0.09513
   0.03115   -0.04746   -0.01440
   0.07741   -0.06835    0.09781
   0.02151   -0.03528    0.02187
   0.03769   -0.06345    0.02594
   0.05673   -0.06597    0.08252
   0.02422   -0.02539    0.02055
   0.05832   -0.08431    0.09705
   0.03519   -0.07061    0.03733
   0.04507   -0.07040    0.06364
   0.02360   -0.04927    0.04636
   0.00425   -0.01066    0.00398
   0.03702   -0.07846    0.06078
   0.02488   -0.05505    0.04916
   0.03027   -0.04205    0.06220
   0.02625   -0.15828    0.05991
   0.01377   -0.02137    0.04258
   0.02711   -0.11052    0.06415
   0.01456   -0.04025    0.03790
   0.01583   -0.07287    0.03505
   0.00898   -0.10191    0.02361
  -0.00370   -0.01998   -0.01646
   0.00704   -0.11534    0.03762
